iter	Passed	Remaining
580	42606	30726
581	42661	30640
582	42725	30560
583	42803	30489
584	42859	30404
585	42927	30327
586	42992	30248
587	43049	30164
588	43104	30078
589	43161	29993
590	43213	29906
591	43269	29820
592	43316	29729
593	43372	29645
594	43433	29564
595	43490	29480
596	43549	29397
597	43604	29312
598	43661	29229
599	43710	29140
600	43764	29054
601	43824	28973
602	43872	28884
603	43926	28799
604	44058	28765
605	44146	28702
606	44215	28627
607	44330	28581
608	44426	28523
609	44483	28440
610	44547	28361
611	44612	28283
612	44686	28211
613	44754	28135
614	44851	28077
615	44909	27995
616	44979	27920
617	45039	27839
618	45098	27758
619	45149	27672
620	45211	27592
621	45271	27512
622	45375	27458
623	45438	27379
624	45507	27304
625	45571	27226
626	45620	27139
627	45682	27060
628	45737	26977
629	45815	26907
630	45885	26833
631	45953	26757
632	46018	26680
633	46081	26601
634	46139	26521
635	46205	26444
636	46259	26361
637	46323	26283
638	46376	26200
639	46439	26122
640	46521	26055
641	46611	25992
642	46673	25913
643	46743	25839
644	46824	25771
645	46889	25694
646	46951	25616
647	47002	25532
648	47068	25455
649	47123	25373
650	47195	25301
651	47265	25227
652	47319	25145
653	47382	25067
654	47443	24989
655	47505	24911
656	47569	24834
657	47623	24752
658	47686	24675
659	47750	24598
660	47834	24532
661	47901	24457
662	47952	24374
663	48008	24293
664	48077	24219
665	48138	24141
666	48198	24063
667	48273	23992
668	48367	23930
669	48523	23899
670	48586	23822
671	48646	23744
672	48707	23666
673	48760	23584
674	48838	23514
675	48901	23437
676	48959	23358
677	49032	23286
678	49107	23215
679	49169	23138
680	49228	23060
681	49288	22982
682	49361	22910
683	49428	22835
684	49487	22757
685	49550	22680
686	49599	22597
687	49663	22521
688	49749	22455
689	49814	22380
690	49862	22297
691	49930	22223
692	49983	22142
693	50048	22067
694	50108	21990
695	50170	21913
696	50237	21839
697	50308	21766
698	50385	21696
699	50447	21620
700	50507	21543
701	50567	21465
702	50615	21383
703	50676	21306
704	50727	21226
705	50770	21142
706	50840	21069
707	50934	21007
708	51002	20933
709	51066	20858
710	51119	20778
711	51181	20702
712	51230	20621
713	51287	20543
714	51342	20465
715	51411	20392
716	51463	20312
717	51525	20237
718	51590	20162
719	51680	20097
720	51759	20028
721	51812	19950
722	51872	19873
723	51925	19794
724	51993	19721
725	52057	19646
726	52109	19567
727	52169	19492
728	52239	19419
729	52330	19355
730	52396	19281
731	52450	19203
732	52502	19124
733	52590	19058
734	52675	18991
735	52738	18916
736	52794	18839
737	52861	18766
738	52947	18700
739	53011	18625
740	53075	18551
741	53127	18472
742	53183	18395
743	53241	18319
744	53298	18243
745	53357	18167
746	53401	18086
747	53450	18007
748	53513	17933
749	53587	17862
750	53666	17793
751	53723	17717
752	53782	17641
753	53841	17566
754	53909	17493
755	53964	17417
756	54014	17338
757	54072	17263
758	54126	17186
759	54208	17118
760	54312	17057
761	54380	16984
762	54443	16910
763	54501	16835
764	54554	16758
765	54624	16686
766	54685	16612
767	54770	16545
768	54832	16471
769	54896	16397
770	54979	16329
771	55044	16256
772	55110	16183
773	55162	16106
774	55213	16029
775	55276	15956
776	55336	15881
777	55394	15806
778	55483	15740
779	55565	15672
780	55601	15591
781	55655	15515
782	55707	15438
783	55767	15364
784	55824	15289
785	55873	15212
786	55935	15138
787	55999	15065
788	56087	14999
789	56168	14930
790	56218	14854
791	56284	14781
792	56348	14708
793	56410	14635
794	56489	14566
795	56551	14493
796	56634	14425
797	56746	14364
798	56806	14290
799	56862	14215
800	56933	14144
801	56980	14067
802	57043	13994
803	57121	13925
804	57173	13849
805	57216	13771
806	57259	13693
807	57316	13619
808	57365	13543
809	57425	13470
810	57466	13392
811	57519	13317
812	57574	13242
813	57640	13170
814	57719	13102
815	57808	13035
816	57875	12963
817	57940	12891
818	58019	12822
819	58097	12753
820	58163	12681
821	58217	12606
822	58285	12535
823	58349	12463
824	58433	12395
825	58512	12325
826	58565	12251
827	58630	12179
828	58683	12104
829	58740	12031
830	58802	11958
831	58857	11884
832	58933	11814
833	58994	11742
834	59079	11674
835	59162	11605
836	59229	11534
837	59285	11460
838	59346	11388
839	59396	11313
840	59444	11238
841	59498	11164
842	59560	11092
843	59621	11020
844	59707	10952
845	59783	10882
846	59853	10811
847	59905	10737
848	59972	10666
849	60044	10596
850	60112	10525
851	60162	10450
852	60228	10379
853	60297	10308
854	60394	10242
855	60448	10168
856	60505	10095
857	60558	10022
858	60633	9952
859	60698	9881
860	60766	9810
861	60842	9740
862	60897	9667
863	60953	9594
864	61006	9521
865	61052	9446
866	61102	9373
867	61161	9301
868	61207	9226
869	61262	9154
870	61312	9080
871	61369	9008
872	61424	8935
873	61491	8864
874	61574	8796
875	61681	8731
876	61762	8662
877	61836	8592
878	61893	8520
879	61954	8448
880	62016	8376
881	62096	8307
882	62159	8236
883	62222	8164
884	62268	8091
885	62328	8019
886	62431	7953
887	62519	7885
888	62594	7815
889	62672	7746
890	62789	7681
891	62849	7609
892	62922	7539
893	62977	7467
894	63039	7395
895	63100	7324
896	63155	7251
897	63219	7180
898	63276	7108
899	63337	7037
900	63397	6966
901	63456	6894
902	63530	6824
903	63604	6754
904	63669	6683
905	63736	6612
906	63873	6549
907	63960	6480
908	64035	6410
909	64095	6339
910	64155	6267
911	64214	6196
912	64276	6124
913	64333	6053
914	64380	5980
915	64438	5909
916	64508	5838
917	64581	5768
918	64652	5698
919	64759	5631
920	64821	5560
921	64873	5488
922	64940	5417
923	65012	5347
924	65082	5276
925	65149	5206
926	65203	5134
927	65266	5063
928	65360	4995
929	65422	4924
930	65490	4853
931	65550	4782
932	65596	4710
933	65663	4640
934	65709	4568
935	65777	4497
936	65835	4426
937	65918	4357
938	65969	4285
939	66019	4214
940	66066	4142
941	66112	4070
942	66159	3999
943	66219	3928
944	66282	3857
945	66343	3787
946	66400	3716
947	66454	3645
948	66521	3574
949	66598	3505
950	66663	3434
951	66734	3364
952	66796	3294
953	66872	3224
954	66955	3154
955	67027	3084
956	67085	3014
957	67140	2943
958	67195	2872
959	67261	2802
960	67376	2734
961	67563	2668
962	67674	2600
963	67734	2529
964	67798	2459
965	67864	2388
966	67918	2317
967	67973	2247
968	68065	2177
969	68131	2107
970	68193	2036
971	68258	1966
972	68471	1900
973	68538	1829
974	68608	1759
975	68684	1688
976	68733	1618
977	68808	1547
978	68858	1477
979	69020	1408
980	69088	1338
981	69174	1267
982	69238	1197
983	69315	1127
984	69401	1056
985	69525	987
986	69589	916
987	69697	846
988	69786	776
989	69851	705
990	69926	635
991	69994	564
992	70090	494
993	70203	423
994	70265	353
995	70326	282
996	70407	211
997	70466	141
998	70522	70
999	70572	0
