iter	Passed	Remaining
829	32680	6693
830	32707	6651
831	32748	6612
832	32796	6575
833	32838	6536
834	32904	6502
835	32947	6463
836	32988	6424
837	33032	6385
838	33067	6345
839	33103	6305
840	33137	6264
841	33186	6227
842	33226	6188
843	33271	6149
844	33313	6110
845	33360	6072
846	33401	6033
847	33441	5994
848	33480	5954
849	33537	5918
850	33582	5879
851	33638	5843
852	33687	5805
853	33723	5765
854	33766	5726
855	33800	5686
856	33830	5645
857	33865	5604
858	33900	5564
859	33937	5524
860	33979	5485
861	34008	5444
862	34049	5405
863	34085	5365
864	34119	5325
865	34159	5285
866	34196	5245
867	34228	5205
868	34259	5164
869	34297	5124
870	34339	5085
871	34379	5046
872	34414	5006
873	34453	4966
874	34489	4927
875	34533	4888
876	34572	4848
877	34610	4809
878	34647	4769
879	34728	4735
880	34764	4695
881	34800	4655
882	34840	4616
883	34876	4576
884	34913	4536
885	34943	4496
886	34981	4456
887	35019	4416
888	35048	4376
889	35084	4336
890	35119	4296
891	35153	4256
892	35190	4216
893	35231	4177
894	35277	4138
895	35316	4099
896	35358	4060
897	35403	4021
898	35445	3982
899	35502	3944
900	35541	3905
901	35574	3865
902	35608	3825
903	35638	3784
904	35668	3744
905	35709	3704
906	35756	3666
907	35821	3629
908	35860	3589
909	35900	3550
910	35940	3511
911	35978	3471
912	36011	3431
913	36041	3391
914	36078	3351
915	36119	3312
916	36156	3272
917	36195	3233
918	36236	3193
919	36273	3154
920	36310	3114
921	36341	3074
922	36382	3035
923	36415	2995
924	36460	2956
925	36495	2916
926	36551	2878
927	36596	2839
928	36638	2800
929	36684	2761
930	36732	2722
931	36766	2682
932	36829	2644
933	36866	2605
934	36904	2565
935	36938	2525
936	36968	2485
937	37009	2446
938	37051	2406
939	37085	2367
940	37124	2327
941	37160	2288
942	37196	2248
943	37238	2209
944	37278	2169
945	37308	2129
946	37350	2090
947	37387	2050
948	37421	2011
949	37465	1971
950	37514	1932
951	37548	1893
952	37581	1853
953	37617	1813
954	37652	1774
955	37694	1734
956	37733	1695
957	37768	1655
958	37807	1616
959	37844	1576
960	37876	1537
961	37907	1497
962	37940	1457
963	37983	1418
964	38021	1379
965	38051	1339
966	38094	1300
967	38135	1260
968	38177	1221
969	38212	1181
970	38263	1142
971	38305	1103
972	38345	1064
973	38378	1024
974	38406	984
975	38447	945
976	38487	906
977	38528	866
978	38568	827
979	38608	787
980	38646	748
981	38679	708
982	38719	669
983	38756	630
984	38802	590
985	38839	551
986	38881	512
987	38925	472
988	39000	433
989	39044	394
990	39080	354
991	39113	315
992	39157	276
993	39198	236
994	39230	197
995	39270	157
996	39307	118
997	39343	78
998	39375	39
999	39412	0
