iter	Passed	Remaining
695	46890	20480
696	46952	20411
697	47004	20337
698	47060	20264
699	47132	20199
700	47196	20130
701	47283	20071
702	47362	20009
703	47463	19956
704	47524	19886
705	47600	19822
706	47756	19791
707	47823	19723
708	47874	19649
709	47939	19581
710	48021	19519
711	48121	19464
712	48181	19394
713	48249	19326
714	48313	19257
715	48377	19188
716	48428	19114
717	48504	19050
718	48573	18983
719	48637	18914
720	48704	18846
721	48809	18793
722	48901	18735
723	48973	18669
724	49040	18601
725	49095	18529
726	49154	18458
727	49259	18404
728	49329	18337
729	49389	18267
730	49433	18190
731	49484	18117
732	49545	18047
733	49593	17972
734	49644	17898
735	49703	17828
736	49779	17763
737	49850	17697
738	49912	17628
739	49973	17558
740	50034	17488
741	50106	17422
742	50181	17357
743	50251	17290
744	50307	17219
745	50371	17150
746	50420	17076
747	50471	17003
748	50532	16934
749	50587	16862
750	50651	16793
751	50754	16738
752	50837	16675
753	50893	16604
754	50959	16536
755	51018	16466
756	51090	16400
757	51179	16339
758	51257	16275
759	51321	16206
760	51391	16139
761	51494	16083
762	51572	16019
763	51620	15945
764	51691	15879
765	51760	15811
766	51824	15743
767	51895	15676
768	51956	15607
769	52014	15536
770	52072	15466
771	52169	15407
772	52242	15341
773	52301	15271
774	52361	15201
775	52408	15128
776	52465	15057
777	52525	14987
778	52569	14913
779	52628	14844
780	52687	14774
781	52744	14703
782	52789	14629
783	52849	14560
784	52932	14497
785	53015	14434
786	53062	14361
787	53118	14290
788	53172	14219
789	53237	14151
790	53321	14088
791	53381	14019
792	53444	13950
793	53530	13888
794	53593	13819
795	53653	13750
796	53702	13678
797	53757	13607
798	53819	13539
799	53876	13469
800	53932	13398
801	54004	13332
802	54073	13265
803	54133	13196
804	54185	13125
805	54247	13057
806	54313	12989
807	54384	12923
808	54440	12853
809	54499	12783
810	54591	12722
811	54659	12655
812	54711	12584
813	54774	12516
814	54846	12449
815	54897	12378
816	54942	12306
817	55004	12238
818	55065	12169
819	55125	12100
820	55191	12033
821	55250	11964
822	55298	11892
823	55355	11823
824	55413	11754
825	55467	11684
826	55524	11615
827	55581	11545
828	55642	11477
829	55704	11409
830	55785	11344
831	55854	11278
832	55926	11212
833	55995	11145
834	56052	11076
835	56113	11007
836	56181	10940
837	56239	10872
838	56308	10805
839	56368	10736
840	56429	10668
841	56481	10598
842	56544	10530
843	56702	10480
844	56771	10413
845	56831	10345
846	56913	10280
847	56977	10213
848	57039	10144
849	57098	10076
850	57155	10007
851	57204	9936
852	57266	9868
853	57342	9803
854	57406	9735
855	57461	9666
856	57542	9601
857	57601	9533
858	57671	9466
859	57817	9412
860	57879	9344
861	57933	9274
862	58002	9207
863	58077	9141
864	58177	9079
865	58254	9013
866	58314	8945
867	58421	8884
868	58494	8817
869	58557	8749
870	58620	8681
871	58691	8615
872	58751	8546
873	58811	8478
874	58873	8410
875	58965	8346
876	59028	8278
877	59100	8212
878	59158	8143
879	59210	8074
880	59301	8010
881	59358	7941
882	59420	7873
883	59482	7805
884	59549	7738
885	59615	7670
886	59672	7601
887	59736	7534
888	59799	7466
889	59869	7399
890	59934	7332
891	59989	7263
892	60101	7201
893	60171	7134
894	60235	7066
895	60287	6997
896	60370	6932
897	60434	6864
898	60491	6796
899	60548	6727
900	60600	6658
901	60673	6591
902	60735	6524
903	60788	6455
904	60857	6388
