iter	Passed	Remaining
405	117292	171605
406	117617	171368
407	117885	171049
408	118157	170735
409	118443	170443
410	118756	170188
411	119029	169876
412	119312	169580
413	119596	169283
414	119905	169023
415	120168	168698
416	120443	168390
417	120733	168102
418	121045	167845
419	121507	167795
420	121906	167657
421	122235	167422
422	122555	167173
423	123029	167134
424	123605	167230
425	123930	166986
426	124295	166795
427	124655	166596
428	124962	166325
429	125288	166080
430	125548	165747
431	125943	165593
432	126309	165397
433	126557	165050
434	126849	164759
435	127114	164431
436	127370	164094
437	127603	163728
438	127853	163384
439	128133	163078
440	128376	162726
441	128619	162374
442	128894	162063
443	129151	161729
444	129410	161400
445	129708	161117
446	130030	160865
447	130393	160663
448	130687	160376
449	130963	160066
450	131211	159723
451	131476	159400
452	131752	159092
453	131995	158743
454	132244	158402
455	132517	158090
456	132818	157813
457	133104	157516
458	133348	157170
459	133716	156971
460	134039	156718
461	134458	156576
462	134766	156305
463	135090	156052
464	135416	155801
465	135736	155544
466	136063	155293
467	136325	154968
468	136581	154637
469	136994	154482
470	137534	154470
471	137878	154236
472	138376	154174
473	138778	154002
474	139183	153834
475	139580	153655
476	140023	153527
477	140373	153295
478	140755	153097
479	141079	152836
480	141407	152579
481	141955	152557
482	142421	152447
483	142838	152282
484	143255	152116
485	143539	151808
486	143814	151492
487	144055	151139
488	144337	150831
489	144640	150543
490	144976	150290
491	145320	150045
492	145729	149867
493	146298	149852
494	146677	149640
495	147037	149409
496	147319	149098
497	147663	148849
498	147997	148590
499	148247	148247
500	148532	147939
501	148814	147628
502	149113	147335
503	149368	146997
504	149727	146762
505	149956	146400
506	150240	146091
507	150541	145799
508	150849	145514
509	151170	145242
510	151526	145003
511	151834	144717
512	152132	144421
513	152341	144043
514	152586	143698
515	152858	143378
516	153118	143049
517	153370	142711
518	153607	142360
519	153885	142047
520	154150	141723
521	154428	141411
522	154743	141133
523	155013	140813
524	155286	140497
525	155567	140187
526	155825	139858
527	156113	139556
528	156363	139219
529	156612	138882
530	156870	138553
531	157141	138236
532	157388	137899
533	157648	137573
534	157954	137287
535	158292	137029
536	158544	136696
537	158819	136383
538	159101	136077
539	159358	135749
540	159614	135421
541	159882	135103
542	160128	134767
543	160381	134437
544	160649	134120
545	160921	133806
546	161186	133487
547	161444	133162
548	161694	132831
549	161919	132479
550	162182	132159
551	162450	131843
552	162698	131512
553	162980	131207
554	163260	130902
555	163490	130557
556	163778	130258
557	164050	129947
558	164307	129623
559	164565	129301
560	164876	129020
561	165183	128737
562	165495	128457
563	165743	128127
564	166011	127814
565	166322	127533
566	166616	127240
567	166909	126945
568	167204	126652
569	167469	126336
570	167760	126040
571	167984	125694
572	168267	125393
573	168508	125059
574	168805	124769
575	169101	124477
576	169372	124167
577	169591	123819
578	169851	123501
579	170110	123183
580	170357	122856
581	170587	122518
582	170838	122194
583	171093	121874
584	171311	121528
585	171607	121237
586	171900	120945
587	172164	120632
588	172461	120342
589	172720	120025
590	172953	119692
591	173202	119369
592	173440	119039
593	173699	118723
594	173942	118397
595	174198	118080
596	174471	117775
597	174724	117456
598	174988	117145
599	175289	116859
600	175551	116547
601	175819	116239
602	176056	115911
603	176288	115579
604	176538	115260
605	176886	115005
606	177171	114708
607	177511	114448
608	177795	114151
609	178116	113877
610	178360	113554
611	178511	113173
612	178817	112891
613	179134	112615
614	179426	112323
615	179739	112045
616	180025	111749
617	180313	111455
618	180596	111158
619	180869	110855
620	181142	110552
621	181424	110254
622	181706	109957
623	181975	109651
624	182284	109370
625	182595	109090
626	182958	108841
627	183284	108569
628	183576	108277
629	183868	107986
630	184273	107760
631	184701	107547
632	185125	107332
633	185588	107137
634	186069	106953
635	186563	106775
636	187055	106595
637	187617	106453
638	188065	106246
639	188502	106032
640	188974	105837
641	189556	105702
642	189956	105465
643	190424	105265
644	190880	105058
645	191371	104869
646	191872	104684
647	192347	104485
648	192948	104352
649	193478	104180
650	193929	103965
651	194342	103728
652	194745	103486
653	195133	103235
654	195504	102975
655	195893	102724
656	196421	102545
657	196936	102359
658	197323	102104
659	197681	101835
660	197958	101524
661	198245	101218
662	198529	100911
663	198776	100585
664	199022	100259
665	199287	99942
666	199561	99631
667	199806	99305
668	200061	98984
669	200304	98657
670	200542	98328
671	200802	98010
672	201051	97687
673	201323	97375
674	201650	97091
675	201988	96811
676	202281	96509
677	202684	96260
678	203131	96031
679	203515	95771
680	203826	95477
681	204185	95206
682	204544	94935
683	204877	94651
684	205269	94393
685	205659	94135
686	206022	93864
687	206327	93567
688	206765	93329
689	207116	93052
690	207645	92854
691	208018	92586
692	208332	92291
693	208758	92046
694	209163	91791
695	209514	91511
696	209858	91229
697	210243	90964
698	210614	90693
699	210889	90381
700	211200	90084
701	211507	89785
702	211970	89552
703	212239	89237
704	212483	88911
705	212746	88594
706	212999	88272
707	213260	87954
708	213553	87650
709	213866	87353
710	214223	87075
711	214529	86775
712	214840	86478
713	215109	86164
714	215367	85845
715	215624	85526
716	215869	85203
717	216135	84889
718	216383	84567
719	216657	84255
720	216884	83926
721	217152	83612
722	217449	83310
723	217708	82993
724	217978	82681
725	218281	82381
726	218607	82090
727	218870	81775
728	219135	81461
729	219497	81184
730	219797	80883
731	220102	80584
732	220369	80271
733	220639	79959
734	220959	79665
735	221308	79382
736	221633	79090
737	221958	78798
738	222293	78509
739	222654	78229
740	223048	77961
741	223481	77706
742	223906	77448
743	224178	77136
744	224497	76841
745	224759	76526
746	225082	76232
747	225409	75940
748	225701	75635
749	225980	75326
750	226251	75015
751	226582	74724
752	226875	74420
753	227157	74112
754	227420	73798
755	227724	73498
756	228002	73189
757	228295	72885
758	228574	72577
759	228847	72267
760	229142	71964
761	229416	71654
762	229646	71331
763	229886	71012
764	230120	70690
765	230350	70368
766	230671	70073
767	230957	69768
768	231265	69469
769	231537	69160
770	231786	68844
771	232032	68527
772	232308	68219
773	232597	67916
774	232815	67591
775	233088	67283
776	233349	66971
777	233602	66657
778	233865	66346
779	234136	66038
780	234406	65729
781	234724	65434
782	234992	65125
783	235275	64820
784	235565	64518
785	235816	64204
786	236089	63897
787	236388	63596
788	236681	63294
789	236929	62981
790	237171	62666
791	237410	62350
792	237687	62044
793	237934	61731
794	238227	61429
795	238488	61120
796	238777	60817
797	239012	60501
798	239288	60196
799	239555	59888
800	239834	59584
801	240122	59282
802	240402	58977
803	240666	58669
804	240922	58360
805	241192	58053
806	241470	57749
807	241731	57441
808	241978	57129
809	242255	56825
810	242518	56517
811	242820	56219
812	243074	55910
813	243348	55605
814	243595	55294
815	243829	54981
816	244081	54671
817	244319	54359
818	244591	54054
819	244868	53751
820	245159	53451
821	245396	53139
822	245641	52829
823	245917	52526
824	246184	52220
825	246470	51919
826	246912	51651
827	247320	51375
828	247758	51105
829	248100	50815
830	248446	50526
831	248744	50227
832	248993	49918
833	249304	49621
834	249573	49316
835	249825	49008
836	250095	48704
837	250354	48397
838	250638	48096
839	250915	47793
840	251247	47500
841	251647	47221
842	252014	46934
843	252337	46640
844	252666	46347
845	252963	46047
846	253271	45750
847	253530	45444
848	253791	45138
849	254050	44832
850	254335	44531
851	254622	44230
852	254899	43927
853	255170	43623
854	255484	43327
855	255792	43030
856	256141	42740
857	256557	42460
858	256860	42162
859	257157	41862
860	257469	41565
861	257697	41255
862	257981	40954
863	258228	40647
864	258563	40353
865	258871	40056
866	259154	39754
867	259416	39450
868	259684	39146
869	259974	38846
870	260285	38549
871	260628	38257
872	261066	37978
873	261348	37677
874	261589	37369
875	261838	37063
876	262094	36759
877	262398	36460
878	262648	36155
879	262968	35859
880	263276	35561
881	263553	35260
882	263812	34955
883	264100	34655
884	264377	34354
885	264722	34061
886	264967	33755
887	265248	33454
888	265533	33154
889	265801	32851
890	266026	32544
891	266252	32236
892	266508	31933
893	266767	31630
894	267012	31325
895	267297	31025
896	267564	30723
897	267914	30431
898	268233	30135
899	268569	29841
900	268915	29547
901	269280	29256
902	269817	28983
903	270182	28691
904	270592	28404
905	270938	28110
906	271263	27814
907	271586	27517
908	271985	27228
909	272438	26944
910	272906	26661
911	273194	26360
912	273511	26063
913	273762	25758
914	273995	25453
915	274266	25151
916	274583	24853
917	274906	24555
918	275219	24257
919	275714	23975
920	276103	23683
921	276462	23388
922	276768	23089
923	277116	22793
924	277444	22495
925	277756	22196
926	278030	21894
927	278317	21593
928	278596	21292
929	278850	20988
930	279140	20688
931	279408	20386
932	279702	20085
933	280057	19789
934	280328	19488
935	280580	19185
936	280881	18885
937	281238	18589
938	281621	18294
939	282015	18000
940	282515	17713
941	282848	17415
942	283453	17133
943	283817	16836
944	284226	16542
945	284568	16243
946	284858	15942
947	285249	15646
948	285632	15350
949	286011	15053
950	286398	14756
951	286848	14462
952	287269	14167
953	287701	13872
954	288037	13572
955	288439	13275
956	288882	12980
957	289250	12681
958	289607	12381
959	289976	12082
960	290379	11784
961	290719	11483
962	291042	11182
963	291378	10881
964	291681	10579
965	292022	10278
966	292375	9977
967	292720	9676
968	293177	9379
969	293503	9077
970	293932	8778
971	294307	8477
972	294813	8180
973	295285	7882
974	295666	7581
975	296008	7278
976	296295	6975
977	296582	6671
978	296875	6368
979	297453	6070
980	297753	5766
981	298016	5462
982	298305	5158
983	298637	4855
984	298943	4552
985	299303	4249
986	299602	3946
987	299794	3641
988	300074	3337
989	300335	3033
990	300595	2729
991	300909	2426
992	301300	2123
993	301657	1820
994	301951	1517
995	302258	1213
996	302532	910
997	302781	606
998	303108	303
999	303427	0
