iter	Passed	Remaining
911	61861	5969
912	61947	5902
913	62001	5833
914	62064	5765
915	62125	5697
916	62180	5628
917	62251	5560
918	62316	5492
919	62393	5425
920	62455	5357
921	62504	5287
922	62560	5219
923	62635	5151
924	62706	5084
925	62773	5016
926	62842	4948
927	62936	4883
928	63025	4816
929	63111	4750
930	63180	4682
931	63271	4616
932	63360	4550
933	63454	4483
934	63574	4419
935	63662	4352
936	63757	4286
937	63835	4219
938	63904	4151
939	63974	4083
940	64042	4015
941	64096	3946
942	64174	3879
943	64244	3811
944	64310	3742
945	64358	3673
946	64412	3604
947	64469	3536
948	64530	3467
949	64601	3400
950	64681	3332
951	64754	3264
952	64833	3197
953	64935	3131
954	65050	3065
955	65142	2998
956	65222	2930
957	65299	2862
958	65359	2794
959	65435	2726
960	65508	2658
961	65568	2590
962	65632	2521
963	65689	2453
964	65757	2384
965	65813	2316
966	65888	2248
967	65965	2180
968	66021	2112
969	66090	2044
970	66144	1975
971	66203	1907
972	66266	1838
973	66327	1770
974	66393	1702
975	66458	1634
976	66511	1565
977	66574	1497
978	66638	1429
979	66697	1361
980	66766	1293
981	66817	1224
982	66875	1156
983	66926	1088
984	66991	1020
985	67063	952
986	67122	884
987	67198	816
988	67277	748
989	67338	680
990	67403	612
991	67473	544
992	67533	476
993	67599	408
994	67666	340
995	67738	272
996	67805	204
997	67872	136
998	67934	68
999	68007	0
