iter	Passed	Remaining
951	67021	3379
952	67114	3309
953	67189	3239
954	67255	3169
955	67311	3097
956	67364	3026
957	67415	2955
958	67472	2884
959	67542	2814
960	67640	2745
961	67721	2675
962	67813	2605
963	67872	2534
964	67929	2463
965	67992	2393
966	68056	2322
967	68116	2251
968	68169	2180
969	68231	2110
970	68285	2039
971	68341	1968
972	68397	1897
973	68452	1827
974	68507	1756
975	68576	1686
976	68630	1615
977	68689	1545
978	68745	1474
979	68808	1404
980	68873	1333
981	68937	1263
982	68997	1193
983	69054	1122
984	69116	1052
985	69171	982
986	69234	911
987	69290	841
988	69359	771
989	69423	701
990	69500	631
991	69566	561
992	69634	490
993	69688	420
994	69741	350
995	69814	280
996	69881	210
997	69941	140
998	69992	70
999	70056	0
