iter	Passed	Remaining
535	148957	128948
536	149218	128656
537	149516	128395
538	149796	128119
539	150104	127866
540	150346	127558
541	150561	127227
542	150814	126928
543	151064	126627
544	151307	126320
545	151548	126012
546	151845	125751
547	152097	125452
548	152301	125114
549	152537	124803
550	152750	124473
551	153002	124175
552	153232	123860
553	153509	123583
554	153791	123310
555	154081	123043
556	154331	122744
557	154573	122439
558	154811	122131
559	155083	121851
560	155399	121604
561	155651	121308
562	155896	121006
563	156160	120720
564	156436	120442
565	156715	120166
566	156993	119890
567	157260	119606
568	157535	119328
569	157842	119073
570	158132	118807
571	158399	118522
572	158665	118237
573	158910	117936
574	159156	117637
575	159393	117331
576	159628	117023
577	159880	116729
578	160157	116452
579	160382	116138
580	160622	115835
581	160887	115551
582	161138	115257
583	161404	114973
584	161698	114709
585	162054	114489
586	162369	114239
587	162614	113940
588	162829	113621
589	163077	113325
590	163337	113037
591	163587	112742
592	163829	112443
593	164072	112144
594	164317	111846
595	164560	111548
596	164793	111242
597	165007	110924
598	165311	110667
599	165598	110398
600	165865	110116
601	166171	109860
602	166421	109567
603	166659	109266
604	166930	108987
605	167159	108681
606	167420	108395
607	167684	108112
608	167973	107844
609	168248	107568
610	168469	107258
611	168718	106965
612	168975	106678
613	169224	106385
614	169483	106099
615	169742	105813
616	170043	105553
617	170350	105297
618	170595	105003
619	170856	104718
620	171078	104410
621	171308	104107
622	171577	103827
623	171809	103526
624	172113	103268
625	172403	103001
626	172638	102701
627	172875	102404
628	173119	102110
629	173364	101817
630	173646	101546
631	173922	101271
632	174276	101042
633	174557	100769
634	174791	100470
635	175032	100175
636	175291	99891
637	175566	99616
638	175842	99341
639	176103	99058
640	176347	98765
641	176585	98469
642	176823	98174
643	177079	97888
644	177323	97596
645	177563	97302
646	177830	97023
647	178158	96777
648	178511	96544
649	178794	96274
650	179095	96012
651	179365	95734
652	179664	95472
653	179959	95207
654	180242	94936
655	180481	94642
656	180770	94374
657	181113	94134
658	181456	93894
659	181784	93646
660	182108	93396
661	182432	93145
662	182788	92910
663	183111	92658
664	183430	92404
665	183904	92228
666	184243	91983
667	184507	91701
668	184942	91503
669	185234	91235
670	185573	90989
671	185834	90705
672	186140	90442
673	186443	90178
674	186743	89913
675	187017	89635
676	187294	89359
677	187554	89074
678	187910	88835
679	188202	88566
680	188470	88284
681	188743	88006
682	189033	87735
683	189428	87513
684	189966	87356
685	190386	87144
686	190791	86925
687	191122	86671
688	191435	86409
689	191766	86156
690	192126	85914
691	192436	85650
692	192706	85369
693	192987	85092
694	193294	84826
695	193584	84554
696	193887	84286
697	194194	84021
698	194453	83734
699	194748	83463
700	195053	83196
701	195308	82908
702	195580	82627
703	195883	82360
704	196160	82081
705	196471	81816
706	196756	81541
707	197022	81257
708	197307	80982
709	197615	80716
710	197880	80432
711	198147	80149
712	198447	79879
713	198723	79600
714	199022	79330
715	199240	79028
716	199523	78751
717	199845	78490
718	200098	78202
719	200424	77942
720	200687	77658
721	201030	77405
722	201334	77136
723	201615	76859
724	201953	76603
725	202263	76336
726	202559	76064
727	202821	75779
728	203096	75499
729	203400	75230
730	203698	74958
731	204023	74697
732	204327	74427
733	204643	74162
734	204912	73880
735	205211	73608
736	205481	73326
737	205741	73041
738	206025	72764
739	206340	72498
740	206652	72230
741	206999	71975
742	207271	71694
743	207532	71408
744	207874	71151
745	208211	70892
746	208539	70629
747	208932	70388
748	209255	70124
749	209621	69873
750	209963	69614
751	210276	69346
752	210587	69077
753	210879	68801
754	211183	68529
755	211472	68253
756	211759	67975
757	212136	67727
758	212496	67472
759	212813	67204
760	213152	66942
761	213455	66669
762	213769	66400
763	214039	66117
764	214322	65837
765	214697	65586
766	214971	65304
767	215248	65022
768	215502	64734
769	215783	64454
770	216068	64175
771	216352	63896
772	216610	63610
773	216877	63326
774	217203	63059
775	217538	62794
776	218031	62575
777	218494	62346
778	218904	62102
779	219387	61878
780	219825	61641
781	220343	61425
782	220820	61197
783	221296	60969
784	221679	60714
785	222132	60478
786	222500	60219
787	222971	59987
788	223380	59738
789	223852	59504
790	224331	59273
791	224750	59025
792	225062	58748
793	225341	58463
794	225603	58174
795	225943	57905
796	226221	57619
797	226519	57339
798	226790	57052
799	227080	56770
800	227326	56476
801	227578	56185
802	227881	55906
803	228372	55672
804	228747	55410
805	229111	55145
806	229407	54864
807	229675	54576
808	230043	54311
809	230505	54069
810	230974	53827
811	231427	53581
812	231993	53361
813	232491	53124
814	233020	52894
815	233537	52660
816	234065	52428
817	234434	52160
818	234800	51891
819	235295	51650
820	235744	51398
821	236225	51153
822	236637	50892
823	237038	50629
824	237474	50373
825	237942	50123
826	238293	49848
827	238728	49590
828	239095	49318
829	239425	49039
830	239776	48763
831	240180	48498
832	240549	48225
833	240898	47948
834	241187	47659
835	241480	47371
836	241789	47086
837	242132	46808
838	242443	46523
839	242735	46235
840	243042	45949
841	243348	45663
842	243638	45375
843	243951	45090
844	244222	44798
845	244488	44505
846	244819	44223
847	245126	43937
848	245418	43649
849	245736	43365
850	246045	43079
851	246346	42792
852	246690	42512
853	247050	42235
854	247385	41954
855	247712	41671
856	248031	41386
857	248332	41099
858	248644	40813
859	248959	40528
860	249264	40241
861	249597	39958
862	249894	39670
863	250243	39390
864	250515	39097
865	250823	38811
866	251132	38524
867	251439	38237
868	251759	37952
869	252139	37675
870	252464	37391
871	252812	37110
872	253111	36821
873	253392	36530
874	253690	36241
875	253986	35952
876	254296	35665
877	254578	35374
878	254916	35090
879	255226	34803
880	255527	34515
881	255841	34228
882	256150	33940
883	256421	33648
884	256719	33359
885	256982	33065
886	257254	32773
887	257521	32480
888	257826	32192
889	258117	31902
890	258396	31610
891	258663	31317
892	258934	31025
893	259238	30737
894	259553	30450
895	259850	30161
896	260141	29871
897	260414	29579
898	260690	29287
899	260941	28993
900	261206	28700
901	261458	28406
902	261702	28111
903	261956	27818
904	262204	27524
905	262478	27232
906	262793	26945
907	263097	26657
908	263474	26376
909	263787	26088
910	264062	25797
911	264343	25506
912	264591	25212
913	264834	24918
914	265094	24626
915	265366	24334
916	265640	24043
917	265944	23755
918	266306	23472
919	266778	23198
920	267180	22917
921	267539	22633
922	267944	22352
923	268365	22073
924	268725	21788
925	269091	21504
926	269382	21213
927	269766	20930
928	270069	20640
929	270302	20345
930	270620	20056
931	270875	19763
932	271168	19472
933	271454	19182
934	271759	18892
935	272032	18600
936	272325	18310
937	272615	18019
938	272916	17729
939	273207	17438
940	273499	17148
941	273787	16857
942	274063	16565
943	274322	16273
944	274584	15981
945	274835	15688
946	275111	15396
947	275391	15105
948	275670	14814
949	275965	14524
950	276220	14232
951	276481	13940
952	276757	13649
953	277016	13357
954	277263	13064
955	277631	12778
956	277921	12487
957	278208	12197
958	278476	11905
959	278728	11613
960	279012	11323
961	279295	11032
962	279579	10741
963	279847	10450
964	280162	10161
965	280480	9871
966	280748	9580
967	281023	9290
968	281283	8998
969	281624	8710
970	281950	8420
971	282222	8129
972	282478	7838
973	282763	7548
974	283037	7257
975	283359	6967
976	283667	6677
977	283961	6387
978	284222	6096
979	284488	5805
980	284793	5515
981	285089	5225
982	285370	4935
983	285830	4647
984	286115	4357
985	286373	4066
986	286633	3775
987	286920	3484
988	287203	3194
989	287505	2904
990	287833	2614
991	288096	2323
992	288339	2032
993	288608	1742
994	288871	1451
995	289167	1161
996	289466	871
997	289734	580
998	289997	290
999	290305	0
